COLE_COD_DANE_ESTABLECIMIENTO,COLE_NOMBRE_ESTABLECIMIENTO,COLE_GENERO,COLE_NATURALEZA,COLE_BILINGUE,COLE_CARACTER,COLE_AREA_UBICACION,COLE_JORNADA,COLE_COD_MCPIO_UBICACION
105001012696,INST EDUC ALFONSO LOPEZ PUMAREJO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001005347,INST EDUC TULIO OSPINA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001012696,INST EDUC ALFONSO LOPEZ PUMAREJO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001002461,INST EDUC LUCRECIO JARAMILLO VELEZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001002461,INST EDUC LUCRECIO JARAMILLO VELEZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001003123,I.E. FATIMA NUTIBARA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001002496,INST EDUC CRISTO REY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001002496,INST EDUC CRISTO REY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001002526,INST EDUC SAMUEL BARRIENTOS RESTREPO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,5001
105001020028,INST EDUC EL SALVADOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001020028,INST EDUC EL SALVADOR,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001017965,INST EDUC MANUEL JOSE GOMEZ S,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001002780,INST EDUC SAN FRANCISCO DE ASIS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001002780,INST EDUC SAN FRANCISCO DE ASIS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001002798,INST EDUC MATER DEI,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001005878,INST EDUC FRANCISCO MIRANDA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001006718,INST EDUC ASIA IGNACIANA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001006718,INST EDUC ASIA IGNACIANA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001019798,INST EDUC ALFONSO LOPEZ,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,5001
105001002976,INST EDUC LA PIEDAD,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001002976,INST EDUC LA PIEDAD,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001003123,I.E. FATIMA NUTIBARA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,5001
105001003123,I.E. FATIMA NUTIBARA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,5001
105001003131,INST EDUC REPUBLICA DE HONDURAS,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001003131,INST EDUC REPUBLICA DE HONDURAS,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001019453,INST EDUC VILLA DEL SOCORRO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001019453,INST EDUC VILLA DEL SOCORRO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001003221,INSTITUCION EDUCATIVA MANUEL JOSE CAYZEDO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001003221,INSTITUCION EDUCATIVA MANUEL JOSE CAYZEDO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001003271,INSTITUCION EDUCATIVA OCTAVIO HARRY - JACQUELINE KENNEDY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001003271,INSTITUCION EDUCATIVA OCTAVIO HARRY - JACQUELINE KENNEDY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001003387,INST EDUC SANTA ROSA DE LIMA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001003387,INST EDUC SANTA ROSA DE LIMA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,5001
105001003450,INST EDUC ROSALIA SUAREZ,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,5001
105001003441,INS TEC INDUSTRIAL PASCUAL BRAVO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001003425,INST EDUC JOSE MARIA BRAVO MARQUEZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001003425,INST EDUC JOSE MARIA BRAVO MARQUEZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,5001
105001003450,INST EDUC ROSALIA SUAREZ,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,5001
105001004472,INST EDUC LA PRESENTACION,FEMENINO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001004791,INST EDUC SANTO ANGEL,FEMENINO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001005291,INST EDUC CAMPO VALDES,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001005347,INST EDUC TULIO OSPINA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001013072,INST EDUC MAESTRO PEDRO NEL GOMEZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001013072,INST EDUC MAESTRO PEDRO NEL GOMEZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001005380,I.E. MANUEL URIBE ÁNGEL,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001005380,I.E. MANUEL URIBE ÁNGEL,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001005410,INST EDUC JUAN DE DIOS CARVAJAL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001009865,INST EDUC HERNAN TORO AGUDELO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001009865,INST EDUC HERNAN TORO AGUDELO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001005495,INST EDUC REPUBLICA DE URUGUAY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001005495,INST EDUC REPUBLICA DE URUGUAY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001005525,INST EDUC ENRIQUE OLAYA HERRERA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001012092,INST EDUC BARRIO SANTANDER,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001012092,INST EDUC BARRIO SANTANDER,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001006092,INST EDUC JULIO CESAR GARCIA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001006092,INST EDUC JULIO CESAR GARCIA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001006181,INST EDUC PEDRO OCTAVIO AMADO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001006181,INST EDUC PEDRO OCTAVIO AMADO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001006246,INST EDUC JORGE ROBLEDO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001006246,INST EDUC JORGE ROBLEDO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001006483,INST EDUC RODRIGO CORREA PALACIO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001021636,INST EDUC KENNEDY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001021636,INST EDUC KENNEDY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001015172,INST EDUC EDUARDO SANTOS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001006483,INST EDUC RODRIGO CORREA PALACIO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001015172,INST EDUC EDUARDO SANTOS,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001006556,INST EDUC JUAN XXIII,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001006556,INST EDUC JUAN XXIII,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001025844,INST EDUC ANTONIO DERKA - SANTO DOMINGO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001025844,INST EDUC ANTONIO DERKA - SANTO DOMINGO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,5001
105001025844,INST EDUC ANTONIO DERKA - SANTO DOMINGO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001006980,INST EDUC CONCEJO DE MEDELLIN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,5001
105001007111,INST EDUC SEBASTIAN DE BELALCAZAR,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001007111,INST EDUC SEBASTIAN DE BELALCAZAR,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001007218,INST EDUC MARIA DE LOS ANGELES CANO MARQUEZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001007218,INST EDUC MARIA DE LOS ANGELES CANO MARQUEZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001025780,INST EDUC PBRO ANTONIO JOSE BERNAL LONDOÑO SJ,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001025780,INST EDUC PBRO ANTONIO JOSE BERNAL LONDOÑO SJ,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001007421,INST EDUC OCTAVIO CALDERON MEJIA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001007421,INST EDUC OCTAVIO CALDERON MEJIA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001024073,INST EDUC CASD,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,5001
105001007439,INST EDUC PEDRO CLAVER AGUIRRE,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001007439,INST EDUC PEDRO CLAVER AGUIRRE,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001024073,INST EDUC CASD,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001010367,INST EDUC SANTOS ANGELES CUSTODIOS,FEMENINO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001010367,INST EDUC SANTOS ANGELES CUSTODIOS,FEMENINO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001007889,INST EDUC JUVENIL NUEVO FUTURO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001007919,COL SAGRADA FAMILIA ALDEA PABLO VI,MIXTO,NO OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001007919,COL SAGRADA FAMILIA ALDEA PABLO VI,MIXTO,NO OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001019429,INST EDUC LUIS CARLOS GALAN SARMIENTO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001019429,INST EDUC LUIS CARLOS GALAN SARMIENTO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001011886,INST EDUC AMERICA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001008249,INST EDUC BELLO HORIZONTE,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001026697,INST EDUC FUNDADORES,MIXTO,OFICIAL,,,URBANO,MAÑANA,5001
105001008389,INST EDUC LORETO-GABRIELA GOMEZ CARVAJAL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001008486,I.E. CAPILLA DEL ROSARIO,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,5001
105001008486,I.E. CAPILLA DEL ROSARIO,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,5001
105001009652,INST EDUC SAN LORENZO DE ABURRA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001009695,INST EDUC SAN JUAN BOSCO,FEMENINO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001009652,INST EDUC SAN LORENZO DE ABURRA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001009695,INST EDUC SAN JUAN BOSCO,FEMENINO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001010111,INST EDUC MAESTRO FERNANDO BOTERO,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001010111,INST EDUC MAESTRO FERNANDO BOTERO,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,UNICA,5001
105001010111,INST EDUC MAESTRO FERNANDO BOTERO,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001010928,CENT EDUCAL DON BOSCO,MIXTO,NO OFICIAL,N,ACADÉMICO,URBANO,COMPLETA,5001
105001011011,INST EDUC TOMAS CARRASQUILLA NO. 2,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,5001
105001011061,INST EDUC JOSE ASUNCION SILVA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001011061,INST EDUC JOSE ASUNCION SILVA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001011088,INST EDUC CIUDADELA LAS AMERICAS,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001011088,INST EDUC CIUDADELA LAS AMERICAS,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001011363,INST EDUC DOCE DE OCTUBRE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001016420,INST EDUC TRICENTENARIO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001016420,INST EDUC TRICENTENARIO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001011461,INST EDUC FE Y ALEGRIA AURES,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001011461,INST EDUC FE Y ALEGRIA AURES,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001011690,INST EDUC FEDERICO CARRASQUILLA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,5001
105001011606,INST EDUC HORACIO MU?OZ SUESCUN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001011606,INST EDUC HORACIO MU?OZ SUESCUN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001011631,INST EDUC ASAMBLEA DEPARTAMENTAL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,5001
105001011711,INST EDUC FE Y ALEGRIA VILLA DE LA CANDELARIA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001012076,ESCUELA UNIVERSIDAD NACIONAL,MIXTO,OFICIAL,,NO APLICA,URBANO,COMPLETA,5001
105001012092,INST EDUC BARRIO SANTANDER,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,5001
105001012106,INST EDUC JUAN MARIA CESPEDES,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001012106,INST EDUC JUAN MARIA CESPEDES,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,5001
105001012106,INST EDUC JUAN MARIA CESPEDES,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001012106,INST EDUC JUAN MARIA CESPEDES,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,5001
105001003271,INSTITUCION EDUCATIVA OCTAVIO HARRY - JACQUELINE KENNEDY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,UNICA,5001
105001012581,INSTITUCION EDUCATIVA REINO DE BELGICA,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,5001
105001012581,INSTITUCION EDUCATIVA REINO DE BELGICA,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,5001
105001013013,INSTITUCION EDUCATIVA EL PICACHITO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,5001
105001013013,INSTITUCION EDUCATIVA EL PICACHITO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001013013,INSTITUCION EDUCATIVA EL PICACHITO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001013145,INST EDUC SANTA TERESA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001013145,INST EDUC SANTA TERESA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001013633,INST EDUC LOMA HERMOSA,MIXTO,OFICIAL,N,ACADÉMICO,RURAL,TARDE,5001
105001013633,INST EDUC LOMA HERMOSA,MIXTO,OFICIAL,N,ACADÉMICO,RURAL,MAÑANA,5001
105001013439,INST EDUC FELIX DE BEDOUT MORENO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001013439,INST EDUC FELIX DE BEDOUT MORENO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001013447,INST EDUC JOSE HORACIO BETANCUR,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,RURAL,TARDE,5001
105001014397,INST EDUC LUIS LOPEZ DE MESA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001014397,INST EDUC LUIS LOPEZ DE MESA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001014397,INST EDUC LUIS LOPEZ DE MESA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,5001
105001001881,I.E. CARLOS VIECO ORTIZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,UNICA,5001
105001014851,INST EDUC JESUS REY,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001015148,INST EDUC CAMILO MORA CARRASQUILLA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001015091,INST EDUC FE Y ALEGRIA GRANIZAL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001015091,INST EDUC FE Y ALEGRIA GRANIZAL,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001015148,INST EDUC CAMILO MORA CARRASQUILLA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001021199,INST EDUC LA INDEPENDENCIA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001021199,INST EDUC LA INDEPENDENCIA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001015211,INST EDUC LA LIBERTAD,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001015211,INST EDUC LA LIBERTAD,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,5001
105001015211,INST EDUC LA LIBERTAD,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001026581,INST EDUC LA SIERRA,MIXTO,OFICIAL,,,URBANO,MAÑANA,5001
105001015831,INST EDUC VALLEJUELOS,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,5001
105001021873,INST EDUC SOL DE ORIENTE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001021873,INST EDUC SOL DE ORIENTE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001017132,INST EDUC FE Y ALEGRIA SAN JOSE,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,5001
105001017132,INST EDUC FE Y ALEGRIA SAN JOSE,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,5001
105001026131,I.E. EL PINAL,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001025771,INST EDUC JOAQUIN VALLEJO ARBELAEZ,MIXTO,OFICIAL,,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001017876,INST EDUC FRANCISCO LUIS HERNANDEZ BETANCUR,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001017876,INST EDUC FRANCISCO LUIS HERNANDEZ BETANCUR,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001026549,INST EDUC BELLO ORIENTE,MIXTO,OFICIAL,,,URBANO,TARDE,5001
105001018759,INST EDUC FE Y ALEGRIA EL LIMONAR,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001018759,INST EDUC FE Y ALEGRIA EL LIMONAR,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
305001015686,INST EDUC MAESTRO ARENAS BETANCUR,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001019011,I.E. STELLA VELEZ LONDOÑO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001019011,I.E. STELLA VELEZ LONDOÑO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001019062,INST EDUC ALFONSO MORA NARANJO,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,NOCHE,5001
105001019143,I.E. JORGE ELIECER GAITAN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,MAÑANA,5001
105001019143,I.E. JORGE ELIECER GAITAN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5001
105001019534,INST EDUC RODRIGO LARA BONILLA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001020052,INST EDUC RAFAEL GARCIA HERREROS,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,5001
105001025992,INST EDUC LA HUERTA,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,5001
105001019305,INST EDUC LA AVANZADA,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,5001
105001019305,INST EDUC LA AVANZADA,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,5001
105001019330,INST EDUC BARRIO SANTA MARGARITA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,RURAL,MAÑANA,5001
105001019330,INST EDUC BARRIO SANTA MARGARITA,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,RURAL,TARDE,5001
105001026689,INST EDUC BLANQUIZAL,MIXTO,OFICIAL,,,URBANO,TARDE,5001
105001800112,INST EDUC EL DIAMANTE,MIXTO,OFICIAL,,,URBANO,MAÑANA,5001
105034000278,I. E. MARCO FIDEL SUAREZ,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,TARDE,5034
105038000019,I. E. MARIANO DE JESUS EUSSE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,5038
105045000601,I.E. CADENA LAS PLAYAS,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5045
105001019674,INST EDUC MIRAFLORES - LUIS EDUARDO VALENCIA GARCIA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001019674,INST EDUC MIRAFLORES - LUIS EDUARDO VALENCIA GARCIA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001020052,INST EDUC RAFAEL GARCIA HERREROS,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,5001
105045001667,I.E. LA PAZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5045
105001026361,INSTITUCION EDUCATIVA JESUS MARIA VALLE,MIXTO,OFICIAL,,ACADÉMICO,URBANO,MAÑANA,5001
105045010721,I.E. SAN JOSÉ OBRERO,MIXTO,OFICIAL,,,URBANO,TARDE,5045
105001026581,INST EDUC LA SIERRA,MIXTO,OFICIAL,,,URBANO,UNICA,5001
105001019925,INST EDUC ALCALDIA DE MEDELLIN,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,5001
105001019798,INST EDUC ALFONSO LOPEZ,MIXTO,OFICIAL,,ACADÉMICO,URBANO,TARDE,5001
105001020273,INST EDUC CIUDAD DON BOSCO,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,COMPLETA,5001
105001021547,INST EDUC VILLA FLORA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105045010721,I.E. SAN JOSÉ OBRERO,MIXTO,OFICIAL,,,URBANO,MAÑANA,5045
105001021547,INST EDUC VILLA FLORA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105001026603,INST EDUC ALTAVISTA,MIXTO,OFICIAL,,,RURAL,MAÑANA,5001
105045010780,I.E. SAN JUAN BOSCO,MIXTO,OFICIAL,,,URBANO,MAÑANA,5045
105001021873,INST EDUC SOL DE ORIENTE,MIXTO,OFICIAL,N,TÉCNICO/ACADÉMICO,URBANO,NOCHE,5001
105001022101,INST EDUC LAS NIEVES,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5001
105001022101,INST EDUC LAS NIEVES,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5001
105088000273,IE FERNANDO VELEZ,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,MAÑANA,5088
105088000290,IE DIVINA EUCARISTIA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5088
105088000389,IE SANTA CATALINA,MIXTO,OFICIAL,N,ACADÉMICO,URBANO,TARDE,5088
